PAGE_TYPE,STATE,METRIC_NAME,YESTERDAY,PRIOR_WEEK,PRIOR_MONTH,PRIOR_YEAR,YESTERDAY_DAYS,PRIOR_WEEK_DAYS,PRIOR_MONTH_DAYS,PRIOR_YEAR_DAYS,DISPLAY_FORMAT,YESTERDAY2,PIF_YESTERDAY,WEEKDAY_DISTRIBUTION,DAY_DISTRIBUTION,PIF_PRIOR_WEEK,WEEK_DISTRIBUTION,PIF_PRIOR_MONTH,MONTH_DISTRIBUTION,PRIOR_YEAR2,PIF_PRIOR_YEAR,PIF_PRIOR_YEAR2,PRIOR_YEAR2_DAYS,COLOR_SCALE
Sales,Florida,Sales,160,591,2640,18028,1,5,20,260,int,169,1,"[{""d"":20180205, ""n"":160}, {""d"":20180129, ""n"":169}, {""d"":20180122, ""n"":175}, {""d"":20180115, ""n"":212}, {""d"":20180108, ""n"":240}, {""d"":20180101, ""n"":261}, {""d"":20171225, ""n"":238}, {""d"":20171218, ""n"":210}, {""d"":20171211, ""n"":182}, {""d"":20171204, ""n"":184}, {""d"":20171127, ""n"":185}, {""d"":20171120, ""n"":194}, {""d"":20171113, ""n"":158}, {""d"":20171106, ""n"":129}, {""d"":20171030, ""n"":114}, {""d"":20171023, ""n"":135}, {""d"":20171016, ""n"":119}, {""d"":20171009, ""n"":105}, {""d"":20171002, ""n"":125}, {""d"":20170925, ""n"":137}, {""d"":20170918, ""n"":151}, {""d"":20170911, ""n"":120}, {""d"":20170904, ""n"":106}, {""d"":20170828, ""n"":94}, {""d"":20170821, ""n"":120}, {""d"":20170814, ""n"":110}, {""d"":20170807, ""n"":109}, {""d"":20170731, ""n"":106}, {""d"":20170724, ""n"":93}, {""d"":20170717, ""n"":86}, {""d"":20170710, ""n"":65}, {""d"":20170703, ""n"":63}, {""d"":20170626, ""n"":52}, {""d"":20170619, ""n"":42}, {""d"":20170612, ""n"":35}, {""d"":20170605, ""n"":32}, {""d"":20170529, ""n"":27}, {""d"":20170522, ""n"":23}, {""d"":20170515, ""n"":23}, {""d"":20170508, ""n"":21}, {""d"":20170501, ""n"":19}, {""d"":20170424, ""n"":20}, {""d"":20170417, ""n"":17}, {""d"":20170410, ""n"":16}, {""d"":20170403, ""n"":16}, {""d"":20170327, ""n"":14}, {""d"":20170320, ""n"":13}, {""d"":20170313, ""n"":16}, {""d"":20170306, ""n"":12}, {""d"":20170227, ""n"":12}, {""d"":20170220, ""n"":16}, {""d"":20170213, ""n"":18}, {""d"":20170206, ""n"":20}]","[{""d"":20180205, ""n"":160}, {""d"":20180202, ""n"":109}, {""d"":20180201, ""n"":108}, {""d"":20180131, ""n"":107}, {""d"":20180130, ""n"":107}, {""d"":20180129, ""n"":169}, {""d"":20180126, ""n"":106}, {""d"":20180125, ""n"":106}, {""d"":20180124, ""n"":109}, {""d"":20180123, ""n"":99}, {""d"":20180122, ""n"":175}, {""d"":20180119, ""n"":120}, {""d"":20180118, ""n"":119}, {""d"":20180117, ""n"":119}, {""d"":20180116, ""n"":119}, {""d"":20180115, ""n"":212}, {""d"":20180112, ""n"":145}, {""d"":20180111, ""n"":145}, {""d"":20180110, ""n"":145}, {""d"":20180109, ""n"":161}, {""d"":20180108, ""n"":240}, {""d"":20180105, ""n"":142}, {""d"":20180104, ""n"":153}, {""d"":20180103, ""n"":164}, {""d"":20180102, ""n"":180}, {""d"":20180101, ""n"":261}, {""d"":20171229, ""n"":178}, {""d"":20171228, ""n"":176}, {""d"":20171227, ""n"":174}, {""d"":20171226, ""n"":174}, {""d"":20171225, ""n"":238}, {""d"":20171222, ""n"":148}, {""d"":20171221, ""n"":153}, {""d"":20171220, ""n"":151}, {""d"":20171219, ""n"":137}, {""d"":20171218, ""n"":210}, {""d"":20171215, ""n"":123}, {""d"":20171214, ""n"":122}, {""d"":20171213, ""n"":121}, {""d"":20171212, ""n"":121}, {""d"":20171211, ""n"":182}, {""d"":20171208, ""n"":108}, {""d"":20171207, ""n"":119}, {""d"":20171206, ""n"":118}, {""d"":20171205, ""n"":107}, {""d"":20171204, ""n"":184}, {""d"":20171201, ""n"":118}, {""d"":20171130, ""n"":117}, {""d"":20171129, ""n"":106}, {""d"":20171128, ""n"":106}, {""d"":20171127, ""n"":185}, {""d"":20171124, ""n"":121}, {""d"":20171123, ""n"":121}, {""d"":20171122, ""n"":120}, {""d"":20171121, ""n"":119}, {""d"":20171120, ""n"":194}, {""d"":20171117, ""n"":131}, {""d"":20171116, ""n"":119}, {""d"":20171115, ""n"":118}, {""d"":20171114, ""n"":117}, {""d"":20171113, ""n"":158}, {""d"":20171110, ""n"":86}, {""d"":20171109, ""n"":86}, {""d"":20171108, ""n"":85}, {""d"":20171107, ""n"":85}, {""d"":20171106, ""n"":129}, {""d"":20171103, ""n"":83}, {""d"":20171102, ""n"":75}, {""d"":20171101, ""n"":74}, {""d"":20171031, ""n"":74}, {""d"":20171030, ""n"":114}, {""d"":20171027, ""n"":75}, {""d"":20171026, ""n"":74}, {""d"":20171025, ""n"":80}, {""d"":20171024, ""n"":82}, {""d"":20171023, ""n"":135}, {""d"":20171020, ""n"":78}, {""d"":20171019, ""n"":77}, {""d"":20171018, ""n"":76}, {""d"":20171017, ""n"":75}, {""d"":20171016, ""n"":119}, {""d"":20171013, ""n"":81}, {""d"":20171012, ""n"":74}, {""d"":20171011, ""n"":73}, {""d"":20171010, ""n"":66}, {""d"":20171009, ""n"":105}, {""d"":20171006, ""n"":72}, {""d"":20171005, ""n"":79}, {""d"":20171004, ""n"":79}, {""d"":20171003, ""n"":79}, {""d"":20171002, ""n"":125}, {""d"":20170929, ""n"":91}, {""d"":20170928, ""n"":90}, {""d"":20170927, ""n"":90}, {""d"":20170926, ""n"":89}, {""d"":20170925, ""n"":137}, {""d"":20170922, ""n"":88}, {""d"":20170921, ""n"":96}, {""d"":20170920, ""n"":95}, {""d"":20170919, ""n"":95}, {""d"":20170918, ""n"":151}, {""d"":20170915, ""n"":95}, {""d"":20170914, ""n"":86}, {""d"":20170913, ""n"":85}, {""d"":20170912, ""n"":85}, {""d"":20170911, ""n"":120}, {""d"":20170908, ""n"":70}, {""d"":20170907, ""n"":75}, {""d"":20170906, ""n"":68}, {""d"":20170905, ""n"":68}, {""d"":20170904, ""n"":106}, {""d"":20170901, ""n"":68}, {""d"":20170831, ""n"":68}, {""d"":20170830, ""n"":68}, {""d"":20170829, ""n"":62}, {""d"":20170828, ""n"":94}, {""d"":20170825, ""n"":61}, {""d"":20170824, ""n"":68}, {""d"":20170823, ""n"":68}, {""d"":20170822, ""n"":75}, {""d"":20170821, ""n"":120}, {""d"":20170818, ""n"":76}, {""d"":20170817, ""n"":76}, {""d"":20170816, ""n"":75}, {""d"":20170815, ""n"":68}, {""d"":20170814, ""n"":110}, {""d"":20170811, ""n"":69}, {""d"":20170810, ""n"":72}, {""d"":20170809, ""n"":71}, {""d"":20170808, ""n"":70}, {""d"":20170807, ""n"":109}, {""d"":20170804, ""n"":63}, {""d"":20170803, ""n"":62}, {""d"":20170802, ""n"":61}, {""d"":20170801, ""n"":60}, {""d"":20170731, ""n"":106}, {""d"":20170728, ""n"":81}, {""d"":20170727, ""n"":74}, {""d"":20170726, ""n"":67}, {""d"":20170725, ""n"":61}, {""d"":20170724, ""n"":93}, {""d"":20170721, ""n"":59}, {""d"":20170720, ""n"":58}, {""d"":20170719, ""n"":58}, {""d"":20170718, ""n"":57}, {""d"":20170717, ""n"":86}, {""d"":20170714, ""n"":52}, {""d"":20170713, ""n"":52}, {""d"":20170712, ""n"":51}, {""d"":20170711, ""n"":46}, {""d"":20170710, ""n"":65}, {""d"":20170707, ""n"":42}, {""d"":20170706, ""n"":47}, {""d"":20170705, ""n"":47}, {""d"":20170704, ""n"":43}, {""d"":20170703, ""n"":63}, {""d"":20170630, ""n"":32}, {""d"":20170629, ""n"":33}, {""d"":20170628, ""n"":33}, {""d"":20170627, ""n"":33}, {""d"":20170626, ""n"":52}, {""d"":20170623, ""n"":31}, {""d"":20170622, ""n"":31}, {""d"":20170621, ""n"":31}, {""d"":20170620, ""n"":28}, {""d"":20170619, ""n"":42}, {""d"":20170616, ""n"":25}, {""d"":20170615, ""n"":25}, {""d"":20170614, ""n"":25}, {""d"":20170613, ""n"":25}, {""d"":20170612, ""n"":35}, {""d"":20170609, ""n"":23}, {""d"":20170608, ""n"":21}, {""d"":20170607, ""n"":21}, {""d"":20170606, ""n"":21}, {""d"":20170605, ""n"":32}, {""d"":20170602, ""n"":19}, {""d"":20170601, ""n"":19}, {""d"":20170531, ""n"":19}, {""d"":20170530, ""n"":19}, {""d"":20170529, ""n"":27}, {""d"":20170526, ""n"":15}, {""d"":20170525, ""n"":15}, {""d"":20170524, ""n"":15}, {""d"":20170523, ""n"":15}, {""d"":20170522, ""n"":23}, {""d"":20170519, ""n"":14}, {""d"":20170518, ""n"":14}, {""d"":20170517, ""n"":14}, {""d"":20170516, ""n"":14}, {""d"":20170515, ""n"":23}, {""d"":20170512, ""n"":15}, {""d"":20170511, ""n"":15}, {""d"":20170510, ""n"":15}, {""d"":20170509, ""n"":15}, {""d"":20170508, ""n"":21}, {""d"":20170505, ""n"":13}, {""d"":20170504, ""n"":13}, {""d"":20170503, ""n"":12}, {""d"":20170502, ""n"":12}, {""d"":20170501, ""n"":19}, {""d"":20170428, ""n"":12}, {""d"":20170427, ""n"":12}, {""d"":20170426, ""n"":12}, {""d"":20170425, ""n"":12}, {""d"":20170424, ""n"":20}, {""d"":20170421, ""n"":12}, {""d"":20170420, ""n"":11}, {""d"":20170419, ""n"":11}, {""d"":20170418, ""n"":11}, {""d"":20170417, ""n"":17}, {""d"":20170414, ""n"":11}, {""d"":20170413, ""n"":11}, {""d"":20170412, ""n"":10}, {""d"":20170411, ""n"":10}, {""d"":20170410, ""n"":16}, {""d"":20170407, ""n"":10}, {""d"":20170406, ""n"":10}, {""d"":20170405, ""n"":10}, {""d"":20170404, ""n"":10}, {""d"":20170403, ""n"":16}, {""d"":20170331, ""n"":10}, {""d"":20170330, ""n"":10}, {""d"":20170329, ""n"":10}, {""d"":20170328, ""n"":10}, {""d"":20170327, ""n"":14}, {""d"":20170324, ""n"":8}, {""d"":20170323, ""n"":8}, {""d"":20170322, ""n"":9}, {""d"":20170321, ""n"":8}, {""d"":20170320, ""n"":13}, {""d"":20170317, ""n"":10}, {""d"":20170316, ""n"":10}, {""d"":20170315, ""n"":10}, {""d"":20170314, ""n"":10}, {""d"":20170313, ""n"":16}, {""d"":20170310, ""n"":8}, {""d"":20170309, ""n"":8}, {""d"":20170308, ""n"":8}, {""d"":20170307, ""n"":8}, {""d"":20170306, ""n"":12}, {""d"":20170303, ""n"":8}, {""d"":20170302, ""n"":8}, {""d"":20170301, ""n"":8}, {""d"":20170228, ""n"":7}, {""d"":20170227, ""n"":12}, {""d"":20170224, ""n"":9}, {""d"":20170223, ""n"":9}, {""d"":20170222, ""n"":10}, {""d"":20170221, ""n"":11}, {""d"":20170220, ""n"":16}, {""d"":20170217, ""n"":11}, {""d"":20170216, ""n"":12}, {""d"":20170215, ""n"":11}, {""d"":20170214, ""n"":10}, {""d"":20170213, ""n"":18}, {""d"":20170210, ""n"":11}, {""d"":20170209, ""n"":11}, {""d"":20170208, ""n"":12}, {""d"":20170207, ""n"":12}, {""d"":20170206, ""n"":20}]",1,"[{""d"":20180205, ""n"":118.2}, {""d"":20180129, ""n"":117.8}, {""d"":20180122, ""n"":130.4}, {""d"":20180115, ""n"":161.6}, {""d"":20180108, ""n"":175.8}, {""d"":20180101, ""n"":192.6}, {""d"":20171225, ""n"":165.4}, {""d"":20171218, ""n"":139.4}, {""d"":20171211, ""n"":126.8}, {""d"":20171204, ""n"":126.2}, {""d"":20171127, ""n"":133.2}, {""d"":20171120, ""n"":135.8}, {""d"":20171113, ""n"":100}, {""d"":20171106, ""n"":87}, {""d"":20171030, ""n"":85}, {""d"":20171023, ""n"":88.2}, {""d"":20171016, ""n"":82.6}, {""d"":20171009, ""n"":82.8}, {""d"":20171002, ""n"":97}, {""d"":20170925, ""n"":102.2}, {""d"":20170918, ""n"":100.4}, {""d"":20170911, ""n"":80.2}, {""d"":20170904, ""n"":74.4}, {""d"":20170828, ""n"":73.2}, {""d"":20170821, ""n"":83}, {""d"":20170814, ""n"":78.4}, {""d"":20170807, ""n"":71}, {""d"":20170731, ""n"":77.8}, {""d"":20170724, ""n"":65}, {""d"":20170717, ""n"":57.4}, {""d"":20170710, ""n"":48.8}, {""d"":20170703, ""n"":38.8}, {""d"":20170626, ""n"":34.6}, {""d"":20170619, ""n"":28.4}, {""d"":20170612, ""n"":24.2}, {""d"":20170605, ""n"":21.6}, {""d"":20170529, ""n"":17.4}, {""d"":20170522, ""n"":15.8}, {""d"":20170515, ""n"":16.6}, {""d"":20170508, ""n"":14.2}, {""d"":20170501, ""n"":13.4}, {""d"":20170424, ""n"":13}, {""d"":20170417, ""n"":11.8}, {""d"":20170410, ""n"":11.2}, {""d"":20170403, ""n"":11.2}, {""d"":20170327, ""n"":9.4}, {""d"":20170320, ""n"":10.6}, {""d"":20170313, ""n"":9.6}, {""d"":20170306, ""n"":8.6}, {""d"":20170227, ""n"":10.2}, {""d"":20170220, ""n"":12}, {""d"":20170213, ""n"":12.8}, {""d"":20170206, ""n"":14}, {""d"":20170130, ""n"":15.2}, {""d"":20170123, ""n"":15.8}, {""d"":20170116, ""n"":14.2}, {""d"":20170109, ""n"":11.6}, {""d"":20170102, ""n"":12}, {""d"":20161226, ""n"":10.2}, {""d"":20161219, ""n"":10.8}, {""d"":20161212, ""n"":9.8}, {""d"":20161205, ""n"":6.2}, {""d"":20161128, ""n"":6.2}, {""d"":20161121, ""n"":6.8}, {""d"":20161114, ""n"":7.2}, {""d"":20161107, ""n"":8.2}, {""d"":20161031, ""n"":7}, {""d"":20161024, ""n"":5.8}, {""d"":20161017, ""n"":6.6}, {""d"":20161010, ""n"":7}, {""d"":20161003, ""n"":6.2}, {""d"":20160926, ""n"":5.6}, {""d"":20160919, ""n"":6.4}, {""d"":20160912, ""n"":7}, {""d"":20160905, ""n"":8.8}, {""d"":20160829, ""n"":7}, {""d"":20160822, ""n"":7.8}, {""d"":20160815, ""n"":9.2}, {""d"":20160808, ""n"":9.8}, {""d"":20160801, ""n"":12}, {""d"":20160725, ""n"":9.4}, {""d"":20160718, ""n"":9.8}, {""d"":20160711, ""n"":9}, {""d"":20160704, ""n"":8.8}, {""d"":20160627, ""n"":8.4}, {""d"":20160620, ""n"":7.2}, {""d"":20160613, ""n"":7}, {""d"":20160606, ""n"":7.6}, {""d"":20160530, ""n"":6.6}, {""d"":20160523, ""n"":6.4}, {""d"":20160516, ""n"":8}, {""d"":20160509, ""n"":10.2}, {""d"":20160502, ""n"":10.8}, {""d"":20160425, ""n"":12.2}, {""d"":20160418, ""n"":10.6}, {""d"":20160411, ""n"":11.2}, {""d"":20160404, ""n"":11.6}, {""d"":20160328, ""n"":11}, {""d"":20160321, ""n"":11.2}, {""d"":20160314, ""n"":13}, {""d"":20160307, ""n"":13.2}, {""d"":20160229, ""n"":15.2}, {""d"":20160222, ""n"":16.2}, {""d"":20160215, ""n"":16.2}, {""d"":20160208, ""n"":18.2}]",1,"[{""d"":20180205, ""n"":94.2857142857143}, {""d"":20180108, ""n"":120.214285714286}, {""d"":20171211, ""n"":93.2142857142857}, {""d"":20171113, ""n"":64.3214285714286}, {""d"":20171016, ""n"":65.1071428571429}, {""d"":20170918, ""n"":58.6071428571429}, {""d"":20170821, ""n"":55.3928571428571}, {""d"":20170724, ""n"":37.5}, {""d"":20170626, ""n"":19.4285714285714}, {""d"":20170529, ""n"":11.4285714285714}, {""d"":20170501, ""n"":8.82142857142857}, {""d"":20170403, ""n"":7.28571428571429}, {""d"":20170306, ""n"":7.78571428571429}, {""d"":20170206, ""n"":10.5714285714286}, {""d"":20170109, ""n"":7.96428571428571}, {""d"":20161212, ""n"":5.17857142857143}, {""d"":20161114, ""n"":5.03571428571429}, {""d"":20161017, ""n"":4.53571428571429}, {""d"":20160919, ""n"":5.21428571428571}, {""d"":20160822, ""n"":6.92857142857143}, {""d"":20160725, ""n"":6.60714285714286}, {""d"":20160627, ""n"":5.39285714285714}, {""d"":20160530, ""n"":5.57142857142857}, {""d"":20160502, ""n"":8}, {""d"":20160404, ""n"":8.35714285714286}, {""d"":20160307, ""n"":10.8571428571429}, {""d"":20160208, ""n"":11.6428571428571}]",2539,1,1,260,high
